D1,D2,D3,D1,D2,D3
0.905299789,0.925981871,0.77211076,0.888,0.922333333,0.756944177
0.720376959,0.98630505,0.94531342,0.86,0.862,0.778184775
0.707323617,0.706876302,0.778686259,0.59925,0.6185,0.679220804
0.862867907,0.527963407,0.986592011,0.7,0.6965,0.689569742
0.711584123,0.994369603,0.008586323,0.574166667,0.504133333,0.784795426
0.845531372,0.781456552,0.887564667,0.856,0.86,0.835149163
0.588063976,2.97E-05,0.000763616,0.028,0.002,0.114302989
0.925978554,0.999973049,0.986478092,0.9105,0.922333333,0.872732378
0.255155218,0.00603626,0.04687519,0.452,0.407,0.322287164
0.945703242,0.970665118,0.982727764,0.9055,0.886666667,0.8985017
0.888801651,0.9153852,0.865903542,0.71,0.727,0.834666486
0.201027671,0.926343678,0.903483118,0.799,0.931517857,0.685387454
0.244487563,0.031606367,0.116590132,0.334,0.224,0.234827037
0.395035915,0.144447973,0.185453938,0.3385,0.309,0.203230777
0.95712828,0.998128451,0.949806127,0.992,0.995,0.900856844
0.783951959,0.836724545,0.499931724,0.688,0.635,0.244915252
0.227853703,0.878145474,0.817827862,0.57,0.672,0.565890072
0.165855653,0.024827742,0.000451135,0.176,0.234,0.155164922
0.294609938,0.118530116,0.235805062,0.289333333,0.137222222,0.400828179
0.052222709,0.000708576,0.01676164,0.087,0.079,0.095159112
0.447487681,0.001519229,0.017832621,0.076,0.034,0.207749896
0.746338362,0.251578377,0.226450316,0.524,0.573666667,0.679201807
0.409684869,0.981506155,0.46855262,0.884,0.851266667,0.771184093
0.948922731,0.963490028,0.984423761,0.792,0.841,0.778923646
0.847652106,0.995076206,0.962561781,0.8924,0.922,0.864550739
0.071958492,0.032624657,0.058072358,0.386342857,0.439340476,0.187399331
0.719076584,0.87913657,0.438022627,0.787597669,0.798019681,0.784844323
0.552461953,0.998206959,0.957086602,0.761833333,0.726833333,0.767378928
0.212262845,0.934853303,0.779616291,0.799333333,0.654,0.796476888
0.775780289,0.952951961,0.998545014,0.833,0.89,0.835456692
0.125841766,0.182106765,0.078463264,0.268345455,0.208688889,0.175738238
0.309172083,0.016471457,0.116792643,0.138,0.154666667,0.107167179
0.421597481,0.776061127,0.02720876,0.671,0.647,0.745478304
0.714791652,0.566224544,0.914136391,0.604666667,0.645,0.719663251
0.290695948,0.01364734,0.004769946,0.32,0.32,0.251327958
0.801532444,0.771114528,0.590765403,0.69,0.759,0.870662357
0.741132796,0.999280569,0.984767635,0.848,0.926,0.821116472
0.239640304,0.013002703,0.178977533,0.217384314,0.241133333,0.149820748
0.860357104,0.941626417,0.416985159,0.599,0.632,0.868459146
0.214505499,0.005811289,0.007565108,0.1872,0.1535,0.144396453
0.021780089,0.002538293,0.623867422,0.231928571,0.193666667,0.137005893
0.762846206,0.581736399,0.879719809,0.568,0.4419,0.842289416
0.470425424,0.001579015,0.294420752,0.312,0.389666667,0.235393654
0.710555631,0.041301147,0.253041962,0.402,0.161571429,0.788522515
0.915708221,0.987432103,0.949523376,0.953333333,0.971,0.875338162
0.928144339,0.25281922,0.916170864,0.411,0.494,0.453857491
0.964426497,0.743097137,0.804355795,0.881,0.904,0.8519861
0.091352664,0.026511945,0.026103014,0.078,0.026,0.20114726
0.689007856,0.018923636,0.004162414,0.314,0.392,0.225162333
0.464146455,0.759072497,0.43380015,0.675733333,0.802666667,0.557857743
0.356949668,0.484506292,0.412146673,0.369733333,0.325813853,0.687339351
0.965455291,0.997005379,0.932842197,0.9758,0.999214286,0.863212803
0.949180284,0.401605722,0.839681064,0.816,0.814902503,0.858911303
0.289238077,0.003279666,0.012333329,0.35,0.283,0.252617317
0.382030762,0.999760056,0.998808969,0.928,0.996,0.831124022
0.217173372,0.046961603,0.063697187,0.0952,0.027566667,0.162439698
0.531067756,0.022910171,0.154158965,0.414,0.382,0.172935488
0.59245275,0.262675176,0.590843588,0.634528571,0.662466667,0.52832513
0.187475267,0.081846266,0.020109789,0.104,0.057,0.15246093
0.493256915,0.458923644,0.891881864,0.389,0.198142857,0.800418245
0.825675038,0.403118969,0.601071317,0.775,0.688,0.780514571
0.320824388,0.768566865,0.725175271,0.432,0.4585,0.35997588
0.119900197,0.020022446,0.027617894,0.2532,0.098,0.238680378
0.618104825,0.009503744,0.067418929,0.249,0.298,0.200122513
0.855533648,0.964771149,0.851997868,0.972333333,0.98062037,0.84353273
0.76837279,0.969243937,0.693514791,0.698657143,0.863710462,0.678065517
0.816468241,0.993398873,0.996977637,0.968,0.976,0.903199494
0.295697516,0.000574071,0.010945295,0.378,0.297555556,0.285448245
0.942660082,0.997639483,0.985756604,0.8368,0.871166667,0.819545045
0.054054256,0.008738568,0.007300864,0.153380952,0.076333333,0.185228422
0.250372125,0.356208098,0.791532199,0.491666667,0.530166667,0.562110976
0.748903361,0.973440461,0.78999787,0.89,0.944,0.842417786
0.120813896,0.001552848,0.007808377,0.0848,0.043,0.119027422
0.173141283,0.04079207,0.006252229,0.2496,0.248,0.264133298
0.960681754,0.960926133,0.685525486,0.795833333,0.664736508,0.801316601
0.482775152,0.990352778,0.90066189,0.782666667,0.807666667,0.754614487
0.659006176,0.994842778,0.981421623,0.746,0.825333333,0.884999235
0.261743981,0.297243831,0.605909961,0.348166667,0.324333333,0.312583737
0.297461237,0.09972439,0.013309146,0.218666667,0.094,0.273332794
0.298820186,0.007383434,0.010123099,0.341,0.282,0.320630522
0.274334091,0.945149362,0.551814098,0.720666667,0.543666667,0.849053525
0.393221498,0.969390234,0.602053532,0.570166667,0.549733333,0.793317868
0.972235694,0.868612828,0.956536429,0.778,0.871333333,0.695422333
0.969571952,0.990849649,0.987646951,0.792,0.779666667,0.867115508
0.859437425,0.994556349,0.921328707,0.806,0.954,0.851942072
0.325480509,0.045048987,0.164399012,0.24,0.072454545,0.463230856
0.130017208,0.014847516,0.000145173,0.294,0.25,0.210412121
0.178529854,0.946467132,0.698926384,0.410190476,0.376666667,0.262281746
0.810286961,0.858240382,0.931774136,0.8,0.919,0.768465757
0.44685756,0.11444802,0.184167458,0.3,0.318333333,0.503076432
0.890945735,0.970799208,0.885578409,0.825945238,0.925799367,0.79538173
0.910055518,0.676537289,0.886894681,0.840666667,0.826,0.830228196
0.826414606,0.764199564,0.749571273,0.863666667,0.820422222,0.842400724
0.159766704,0.059845024,0.245058313,0.176,0.126,0.256753846
0.569652875,0.880951246,0.906014681,0.844,0.83,0.829014754
0.287024987,0.618824363,0.493888593,0.4444,0.3985,0.356318637
0.536181973,0.670403178,0.619123198,0.501166667,0.542,0.725654025
0.054720472,0.036998912,0.037584442,0.124,0.085666667,0.151154786
0.818886184,0.086868785,0.469132954,0.564333333,0.504333333,0.801735482
0.774355499,0.999270431,0.825055818,0.9072,0.913,0.861113262
0.293921907,0.891298948,0.714354912,0.4,0.478,0.225355762
0.68808188,0.962367643,0.992807788,0.724,0.784,0.858994724
0.629505207,0.926419657,0.515450404,0.739666667,0.788384615,0.766826027
0.388312863,0.741662584,0.816776706,0.74,0.602133333,0.654795086
0.089929928,0.007588713,0.168490284,0.2358,0.122404401,0.297725774
0.038247848,0.00017819,0.012157315,0.056833333,0.021,0.140807495
0.837400487,0.971755325,0.980974953,0.834,0.873,0.828281096
0.146081404,0.996814585,0.815194163,0.671267857,0.761207971,0.722482895
0.165248198,0.004574263,0.106291096,0.136,0.087,0.125696894
0.560621523,0.364093247,0.760075653,0.436866667,0.296352747,0.700615982
0.090541425,0.923616184,0.239822677,0.686,0.656,0.658276589
0.656961466,0.999820812,0.999725618,0.913,0.978,0.851234434
0.885137745,0.99918907,0.986170787,0.828,0.836,0.884519011
0.736846097,0.767895334,0.544797458,0.522,0.470555556,0.754406928
0.711082059,0.619200914,0.400691099,0.486,0.646666667,0.527933216
0.571959248,0.940106023,0.901500006,0.772,0.895,0.625725718
0.109478761,0.304934465,0.038967197,0.17,0.227466667,0.139116479
0.655590156,0.95888814,0.42610511,0.624,0.74,0.66960562
0.861176432,0.974733432,0.621882528,0.704666667,0.625666667,0.762850794
0.112997877,0.00035042,0.005212089,0.028,0.011,0.118526684
0.189183398,0.003554205,0.00377446,0.254,0.21,0.211326146
0.065642638,0.001781878,0.231216584,0.132,0.0732,0.166326548
0.885966593,0.565046864,0.147873303,0.6041,0.620333333,0.746581135
0.045139766,0.000179014,0.005014584,0.3325,0.2228,0.26552924
0.784824547,0.977983954,0.75075179,0.83,0.952,0.744505449
0.137055358,0.704528804,0.290387971,0.342,0.552,0.356767561
0.760863543,0.989957666,0.936418149,0.735428571,0.75,0.824620129
0.286998858,0.000277698,0.007316572,0.238,0.288,0.221228384
0.626261159,0.261199296,0.3687571,0.6,0.617,0.685033851
0.29343883,0.044169517,0.219600951,0.110755556,0.118752381,0.151467217
0.444709038,0.026791416,0.164875018,0.248858974,0.133365873,0.206269121
0.821381573,0.002708812,0.189801824,0.28,0.249,0.226123692
0.808917275,0.611766094,0.432116041,0.4165,0.350333333,0.478797119
0.641970765,0.638918512,0.672436631,0.4028,0.333333333,0.260838266
0.378230957,0.20087399,0.541214497,0.49,0.395333333,0.255110632
0.137257067,0.021211347,0.114500959,0.227,0.232,0.197721316
0.690991706,0.999533773,0.943152525,0.946,0.957,0.855521832
0.716298091,0.99890017,0.997997365,0.929066667,0.936,0.883944248
0.383709721,3.12E-07,0.089170165,0.264,0.2705,0.233773134
0.615999321,0.147950784,0.291283298,0.146,0.087,0.419948798
0.007921401,0.067960816,0.063119584,0.110133333,0.053708333,0.13139083
0.711514707,0.999589409,0.994334252,0.966,0.976,0.88032514
0.562104268,0.001991259,0.002390463,0.312,0.365,0.23508133
0.626277523,0.985404227,0.996963462,0.772,0.852,0.82004598
0.179009178,0.10678222,0.191043904,0.2443,0.231290909,0.243481482
0.743751897,0.871750406,0.710669126,0.522,0.678111111,0.383719266
0.201246882,5.41E-05,0.001262692,0.354666667,0.496833333,0.257346599
0.041818291,0.086478367,0.086402703,0.220666667,0.124870707,0.246720246
0.848942453,0.000593462,0.010051966,0.303,0.327666667,0.112996812
0.043912358,0.004784472,0.006494403,0.589966667,0.540650794,0.323053325
0.420522233,0.990592585,0.694316015,0.768357143,0.853711905,0.633663788
0.733752731,0.338885999,0.870920951,0.455984848,0.558933333,0.246129722
0.84003756,0.999842228,0.998772124,0.968,0.996,0.888709554
0.531067756,0.097867046,0.021410549,0.509,0.446,0.308860857
0.40142053,0.527453838,0.1491217,0.3415,0.365902015,0.278593394
0.647502963,0.146492475,0.006081078,0.289,0.102,0.241229668
0.981981825,0.988755896,0.997153885,0.905333333,0.98,0.862478277
0.618698145,0.978847406,0.988285479,0.86,0.953,0.79819703
0.636182916,0.998143345,0.020537756,0.342,0.414,0.22134247
0.82207151,0.471525197,0.861741731,0.777,0.736333333,0.80409101
0.860515578,0.988117879,0.815684116,0.614,0.746,0.749354591
0.481463051,0.001137185,0.120451968,0.362,0.361666667,0.249609879
0.930294128,0.972112014,0.220986404,0.542095238,0.654965079,0.790388625
0.774828315,0.095640209,0.691294312,0.513,0.392,0.793382955
0.078195102,0.309200437,0.174843218,0.205333333,0.182,0.138758916
0.696392052,0.452710215,0.338748231,0.628333333,0.625934783,0.706639953
0.626261159,0.816567895,0.103525829,0.508,0.4695,0.549796422
0.754238268,0.088340501,0.36850977,0.586,0.395066667,0.616904228
0.556714699,0.87456919,0.882550456,0.6455,0.671,0.681057506
0.015271539,0.066402568,0.520801234,0.199013889,0.194333333,0.152225352
0.728769362,0.999790448,0.996935875,0.852,0.953,0.849548008
0.210994637,0.128563949,0.12392099,0.356,0.332833333,0.191090173
0.759320046,0.322767279,0.335103921,0.25,0.1545,0.512704543
0.686465304,0.180472749,0.416994517,0.414,0.521142857,0.558193773
0.97627994,0.168893654,0.184699712,0.31,0.3512,0.374662473
0.768646683,0.991709608,0.989363592,0.808,0.8892,0.825176292
0.939042071,0.999609494,0.994960945,0.878,0.892,0.869744979
0.596672455,0.922469245,0.969367508,0.689333333,0.738,0.795995446
0.992668528,0.980322361,0.938182526,0.993,0.996,0.908146635
0.862867907,0.997534452,0.908793024,0.854,0.94,0.77016752
0.90337212,0.833978516,0.729392028,0.385818182,0.5207,0.671398778
0.954742732,0.993711036,0.979190548,0.979083333,0.985587121,0.865185275
0.275511036,0.213928713,0.523738679,0.380892857,0.329340709,0.531596893
0.460014883,0.19823792,0.62884077,0.526,0.584666667,0.541821482
0.925162852,0.98389665,0.81154958,0.72,0.866,0.745036851
0.080892492,0.220276068,0.135429019,0.436338462,0.3145,0.367587898
0.425737703,0.164586006,0.284398759,0.465458333,0.3264,0.668386368
0.264725532,0.012665442,0.026851498,0.228,0.117,0.208527851
0.690991687,0.941311042,0.762476994,0.69,0.708333333,0.618717574
0.75892203,0.821433795,0.797615591,0.774,0.874666667,0.733276254
0.705168961,0.964241704,0.632256301,0.784,0.861866667,0.800309519
0.91341578,0.014678759,0.096336641,0.394666667,0.1075,0.717061116
0.787002296,0.496042373,0.771511664,0.558412629,0.572290476,0.60991284
0.07102511,0.042499209,0.312840339,0.128,0.130571429,0.166797325
0.802271886,0.983134389,0.546939458,0.342,0.592,0.186622972
0.218789254,0.001750787,0.094734319,0.2674,0.14634023,0.147947381
0.451547734,0.198410392,0.058779056,0.507333333,0.608666667,0.314801264
0.423957735,0.365239367,0.600689147,0.384,0.376,0.336317555
0.923319478,0.955062474,0.914838162,0.956,0.977666667,0.837933921
0.091096296,0.007745885,0.308511971,0.4245,0.505111111,0.436026403
0.153273572,0.000641135,0.003108689,0.256732673,0.1709,0.188529898
0.53799119,0.03381698,0.251226096,0.182,0.13,0.13811803
0.957050157,0.999618009,0.955132961,0.976,0.9836,0.904224264
0.581181796,0.974407324,0.682775644,0.908666667,0.975634799,0.738603921
0.952121012,0.971161679,0.770519465,0.975333333,0.990382468,0.853678609
0.216999387,0.050221464,0.034821617,0.431,0.387,0.243560698
0.207848848,0.9409866,0.803258469,0.91575,0.994,0.792358315
0.811378931,0.963797089,0.943477497,0.6092,0.758666667,0.668344859
0.151946551,0.001056839,0.028143732,0.341066667,0.331833333,0.26499018
0.93678559,0.999961874,0.991674003,0.92,0.986,0.893848637
0.18609656,0.986635366,0.913512875,0.5005,0.61,0.472534207
0.642959519,0.99821127,0.965762155,0.79,0.842,0.796504921
0.692213607,0.976322113,0.960726579,0.547,0.576333333,0.711650553
0.935967546,0.994613453,0.989928093,0.904,0.829333333,0.88645734
0.342611276,0.013855381,0.09468866,0.270333333,0.159166667,0.238447983
0.851228913,0.998922457,0.987814804,0.808666667,0.934,0.754079038
0.226901688,0.027905829,0.044261311,0.0757,0.028133333,0.110003667
0.988678957,0.898746372,0.951816955,0.932,0.908,0.870022788
0.973771568,0.994487693,0.963046631,0.5573,0.626666667,0.548974136
0.647502963,0.993347704,0.999272011,0.9,0.992,0.85524181
0.371359806,0.081876085,0.053338529,0.23,0.092,0.418093531
0.386060212,0.818689238,0.774622349,0.826,0.902,0.863061982
0.855783994,0.985012079,0.730909893,0.8376,0.95,0.791704355
0.046561237,0.004985959,0.094083164,0.23819697,0.137882334,0.246762146
0.200284677,0.117944688,0.483164314,0.297,0.318,0.292989621
0.406137714,0.932849615,0.106266388,0.626,0.688,0.749240597
0.394788454,0.199847239,0.031700675,0.556,0.58,0.597193191
0.559113519,0.024718351,0.217478346,0.454,0.464,0.308659516
0.671108667,0.510370204,0.387851794,0.572333333,0.570666667,0.610496674
0.852332898,0.942392185,0.847151197,0.993657143,0.993914887,0.890357252
0.824287527,0.521571663,0.542613431,0.512733333,0.537,0.682975422
0.829843714,0.758408105,0.632372072,0.4377,0.428444444,0.31008783
0.811513809,0.999804784,0.997285649,0.974,0.998,0.877240649
0.952685072,0.991448909,0.998548645,0.94,0.972,0.875319789
0.656720084,0.704035842,0.997840718,0.692,0.7295,0.769498423
0.171526592,0.025813604,0.011558452,0.128166667,0.067,0.186112024
0.986362044,0.999889755,0.992635808,0.918,0.921,0.903483305
0.711346897,0.068091391,0.002497242,0.504,0.25,0.463096462
0.401525277,0.005958801,0.002623786,0.240666667,0.153285714,0.172947907
0.852080856,0.934374585,0.844210228,0.993942857,0.98840695,0.890357252
0.895228707,0.989108514,0.819518483,0.702133333,0.877380159,0.76558217
0.882776202,0.990207467,0.986461332,0.845333333,0.825333333,0.850405331
0.39241879,0.402831872,0.139496549,0.27,0.331,0.375728026
0.076943568,0.00018185,0.006153288,0.098,0.104285714,0.145174434
0.121133181,0.000150316,0.018442805,0.224,0.291333333,0.199415795
0.429611943,0.090520059,0.203113736,0.574945455,0.522897619,0.666940795
0.897422512,0.952001345,0.763130983,0.867,0.855,0.872974407
0.47946611,0.046513444,0.958447561,0.412,0.416,0.544679111
0.854630872,0.826456588,0.421430302,0.804,0.83,0.704881754
0.061185448,0.835858245,0.824987474,0.459,0.403,0.532008721
0.08979544,0.096171209,0.01395035,0.1095,0.063,0.172755751
0.963258385,0.997969599,0.969093946,0.795333333,0.753654762,0.874421775
0.303294689,0.877077581,0.814187102,0.714,0.654,0.842167898
0.992746215,0.747107812,0.918932026,0.928666667,0.872933333,0.864493069
0.912549715,0.985387295,0.94646792,0.976666667,0.9682866,0.873617452
0.513816937,0.160370366,0.153859636,0.404,0.258,0.718460197
0.968047345,0.99995566,0.989371938,0.954533333,0.924618182,0.884965779
0.851243526,0.676808063,0.620845679,0.49,0.521,0.308451327
0.369767346,0.00233156,0.428600075,0.451,0.5437,0.462101209
0.508360733,0.464192308,0.472437314,0.808,0.73,0.90559192
0.708833684,0.041875559,0.032037659,0.255,0.109,0.285533161
0.061309042,0.003519994,0.065370256,0.0565,0.023,0.171831449
0.025011083,6.88E-06,0.002734849,0.016,0.002,0.107470403
0.206687047,0.075695308,0.483153301,0.488,0.2744,0.616494136
0.451572602,0.982614454,0.996286874,0.882,0.92,0.843089658
0.369635738,0.00023277,0.04356538,0.448,0.342,0.231043403
0.117968348,0.081024326,0.105159768,0.208333333,0.187,0.15309401
0.299046129,0.006532085,0.034539733,0.056666667,0.007694444,0.138793115
0.418899708,0.242472001,0.831377646,0.698,0.734,0.796867485
0.126559929,0.130088415,0.124384377,0.482,0.426,0.344606931
0.673585589,0.001091636,0.082103307,0.330666667,0.344,0.263866605
0.45622012,0.02167887,0.059735946,0.3455,0.2945,0.206844509
0.414322812,0.049923645,0.241499297,0.191333333,0.216166667,0.153389845
0.723626673,0.003107289,0.023235115,0.661,0.548,0.694045484
0.59896624,0.995359136,0.992989194,0.75,0.797166667,0.837156416
0.872479287,0.969662241,0.985579545,0.762,0.887,0.836046544
0.24433351,0.136675847,0.01312921,0.3905,0.323,0.254349052
0.31593299,0.328715921,0.158791496,0.334774123,0.289426768,0.23889409
0.366929829,0.488124074,0.399693866,0.29393975,0.287681169,0.572275324
0.307891163,0.103718794,0.438194422,0.646666667,0.58,0.81926833
0.123782844,0.001769313,0.005379505,0.104,0.046666667,0.259866594
0.76425514,0.961188419,0.916091413,0.932,0.95,0.810610555
0.950709072,0.999232329,0.886053517,0.695,0.7701,0.870470834
0.227998299,4.72E-05,0.011091912,0.35,0.376,0.163206993
0.846441202,0.988059623,0.874081422,0.8865,0.914911111,0.818300119
0.95117776,0.950072823,0.981124097,0.785075817,0.846205046,0.752611141
0.658467616,0.99863579,0.966816859,0.867,0.904,0.823359077
0.520160662,0.99843672,0.993094743,0.726,0.942,0.575530579
0.543607863,0.681490181,0.778236131,0.498,0.668333333,0.374034721
0.179373933,0.054211645,0.379129638,0.3475,0.336966667,0.306639883
0.649766499,0.754366417,0.990906154,0.9,0.946,0.748917194
0.070508403,0.003258189,0.008499785,0.466,0.39,0.23305655
0.787862021,0.97661642,0.8149263,0.791,0.923814286,0.381661039
0.173011622,0.017883262,0.074754642,0.1306,0.016,0.184935824
0.129131021,0.001751704,0.117478626,0.078,0.020961111,0.240541421
0.160557517,0.138404331,0.111196804,0.392,0.334,0.254799758
0.015567449,0.000328165,0.003713551,0.063,0.0255,0.109950642
0.25247666,0.000433236,0.005088119,0.086,0.052,0.104323737
0.782321778,0.428579552,0.993283214,0.805666667,0.742666667,0.84319417
0.531067756,0.224218143,0.518829061,0.46,0.546,0.462761082
0.862867907,0.991311818,0.722604634,0.374,0.438333333,0.355724391
0.601985714,0.125051883,0.429469487,0.680666667,0.681042857,0.813856713
0.740512752,0.560559793,0.890642219,0.756666667,0.751,0.751002943
0.202800063,0.69724408,0.740110027,0.323,0.336333333,0.250277411
0.811889916,0.531381668,0.515584343,0.409833333,0.593,0.209062421
0.886020946,0.088070829,0.030980797,0.367333333,0.268,0.288370456
0.702355873,0.031739111,0.24021472,0.532,0.528933333,0.2543038
0.679895025,0.130534403,0.142252209,0.492,0.477,0.300871698
0.929295055,0.890563849,0.864044921,0.905,0.822333333,0.868315238
0.026959668,0.000786809,0.041814859,0.064285714,0.010666667,0.160506893
0.798961302,0.639957682,0.892570661,0.835,0.782131602,0.765063911
0.730259998,0.046852247,0.205915882,0.466333333,0.311333333,0.544089991
0.692492724,0.99404757,0.885876596,0.748,0.73315942,0.844494333
0.921219167,0.999959307,0.803617305,0.624333333,0.8,0.812242437
0.388264632,0.977789055,0.895390175,0.732,0.7912,0.769238183
0.913887015,0.985009805,0.983466624,0.9688,0.996200558,0.832911486
0.399301669,0.537317125,0.088624748,0.324,0.321,0.326718423
0.037414846,0.003567162,0.010326865,0.298333333,0.224333333,0.222349054
0.389626495,7.95E-05,0.043966373,0.276,0.139,0.24315787
0.811514802,0.984420835,0.994276126,0.829,0.768,0.865933772
0.753533473,0.088886876,0.671329772,0.471811905,0.698,0.578878441
0.565982239,0.984728422,0.763004331,0.762333333,0.842666667,0.661501223
0.689007856,0.005857187,0.974681939,0.36,0.414,0.486877085
0.057220684,0.847141006,0.084792045,0.332,0.345666667,0.238371578
0.087410608,0.000120349,2.42E-05,0.122,0.08,0.136671994
0.820870977,0.999906785,0.98527731,0.93,0.916,0.886787162
0.116442232,0.005354395,0.053092254,0.295109524,0.317199206,0.18269464
0.871832503,0.222088602,0.727106561,0.763333333,0.792,0.855303891
0.243631301,0.024682529,0.012047799,0.43,0.352,0.418705517
0.873979817,0.996998389,0.972294385,0.786,0.7525,0.846351748
0.482122295,0.975162697,0.830233486,0.798,0.829566667,0.735921837
0.690648438,0.023487948,0.089269271,0.535,0.354333333,0.393610145
0.626261159,0.895008109,0.99518028,0.812,0.862,0.817583055
0.426001159,0.028263554,0.021700997,0.462,0.449,0.523983072
0.749434368,0.868517122,0.999529965,0.852,0.904,0.790373259
0.306156767,0.087367987,0.052437417,0.644,0.512,0.742551217
0.508360733,0.978158959,0.993248827,0.7785,0.867,0.836482382
0.498621033,0.898497965,0.431586663,0.74,0.8785,0.339595212
0.218187005,0.674569615,0.086988142,0.161666667,0.081,0.180703443
0.793474066,0.693977251,0.765505218,0.6835,0.7045,0.835224242
0.76797384,0.008436458,0.631030602,0.4308,0.4782,0.299115229
0.626522597,1.81E-05,0.012922931,0.448333333,0.362,0.305463058
0.116282408,0.043609914,0.21442587,0.248,0.19992381,0.164909353
0.346510902,0.000716188,0.140098718,0.296,0.310666667,0.261940895
0.689007856,0.559592419,0.647432257,0.555333333,0.398,0.809493693
0.538141119,0.64691096,0.979555383,0.43,0.521,0.744756
0.887244807,0.999964519,0.925095564,0.885333333,0.861333333,0.831066942
0.864627478,0.99999352,0.995738246,0.904,0.972,0.854767983
0.758092655,0.77805854,0.430971663,0.487666667,0.482666667,0.348851781
0.694054826,0.942166658,0.565521784,0.593733333,0.373031602,0.729623025
0.144953532,0.007381146,0.067431449,0.321,0.21025,0.24272688
0.155305846,0.997960655,0.571078448,0.634,0.577333333,0.561806241
0.391911162,0.21465678,0.024952567,0.312,0.1875,0.677864859
0.391497378,0.003382331,0.020908991,0.166,0.132,0.156532722
0.114347629,0.006038075,0.001715148,0.078833333,0.034333333,0.0890042
0.957679433,0.970200245,0.986053796,0.808,0.936,0.779726229
0.729553903,0.062547061,0.065129536,0.263333333,0.122666667,0.412604183
0.591304286,0.235978343,0.235044971,0.53,0.469,0.417372881
0.733632958,0.999600154,0.999086522,0.87,0.97,0.82286903
0.694054829,0.992403182,0.963200392,0.87,0.956,0.798480609
0.007148885,0.01414436,0.0677919,0.111,0.074392857,0.196461023
0.992671847,0.923394238,0.795152024,0.812185714,0.891911752,0.824591186
0.911837645,0.888391237,0.882079898,0.463333333,0.485,0.705188847
0.261999809,5.56E-07,0.11843666,0.3865,0.4028,0.396918288
0.962427981,0.976216297,0.806603287,0.908,0.954,0.870598724
0.802267761,0.999935389,0.991511092,0.892,0.93,0.872427735
0.949901065,0.99926536,0.914115245,0.918,0.835166667,0.892712624
0.192040536,0.001659954,0.004687169,0.102583333,0.042761905,0.150625391
0.34898103,0.017344777,0.020477237,0.293,0.334333333,0.172904577
0.645442897,0.537854129,0.667852774,0.384,0.4089,0.235089075
0.116315338,0.030555082,0.035895322,0.201185714,0.085119456,0.159962639
0.842920179,0.400979762,0.710735749,0.4623,0.506414141,0.607695284
0.321635773,0.948953445,0.991163853,0.817,0.933,0.811349598
0.404604757,0.277451134,0.516525006,0.692,0.704,0.357274902
0.371291316,0.089568947,0.025545373,0.466,0.451,0.272231535
0.992612724,0.905825073,0.939305695,0.978,0.984,0.904240932
0.928345669,0.994895407,0.995428041,0.808666667,0.86,0.860203818
0.973047147,0.997382101,0.996297005,0.896,0.862,0.844279419
0.195737651,0.487457966,0.253449149,0.54,0.442666667,0.365700634
0.834758362,0.946395828,0.940201641,0.8665,0.954333333,0.771641861
0.643030331,0.994481327,0.972179325,0.794484848,0.892333333,0.778208699
0.879900048,0.995338701,0.985273966,0.718804736,0.749382814,0.735959069
0.830121953,0.967038165,0.854803781,0.388,0.457,0.657396265
0.869259144,0.906635772,0.526073695,0.71,0.679166667,0.695043362
0.197519067,0.718134034,0.542322903,0.262,0.252,0.163288888
0.597943992,0.733960686,0.372737258,0.41,0.516,0.319835989
0.787454804,0.999769189,0.919631054,0.985333333,0.997818182,0.872176338
0.777891636,0.640090261,0.583311411,0.8825,0.773816667,0.815228196
0.740005189,0.991953243,0.979499842,0.6415,0.7145,0.787157219
0.345162698,0.006083201,0.249843215,0.214666667,0.218833333,0.197592321
0.944374119,0.999958591,0.996728231,0.838,0.786,0.854576387
0.508360733,0.94807906,0.95021599,0.4645,0.465,0.493205503
0.537049427,0.82976389,0.873624297,0.744333333,0.835809524,0.757524175
0.918357335,0.99589493,0.980966653,0.89,0.967,0.818433676
0.934515027,0.991531431,0.959272487,0.872666667,0.939,0.890301879
0.098998117,0.020097919,0.026908769,0.241333333,0.14808,0.242661152
0.689007856,0.978072444,0.998953223,0.876,0.938,0.8268535
0.718961716,0.860300541,0.978865699,0.91,0.92045,0.845514827
0.695086866,0.89140743,0.705425942,0.868166667,0.90610303,0.809454923
0.809459854,0.357069655,0.482496361,0.642,0.342,0.802694378
0.990853549,0.999999128,0.975849742,0.985333333,1,0.894966653
0.862642265,0.984046629,0.965252947,0.923,0.974,0.875166586
0.508884322,0.488890164,0.532879674,0.498777778,0.752740597,0.371611188
0.952685076,0.999915934,0.998472345,0.841,0.862,0.824757936
0.416902426,0.261744334,0.811334533,0.572,0.548,0.662521097
0.707437853,0.815538228,0.662451758,0.553,0.463,0.302533473
0.309164314,0.041669982,0.051076723,0.438,0.371071429,0.257015476
0.906624601,0.978510426,0.874617263,0.810066667,0.721888889,0.873418904
0.831183015,0.849322263,0.897861735,0.805,0.777615079,0.844447062
0.241681415,0.020557526,0.250325891,0.282,0.415,0.594164361
0.820604883,0.02299078,0.564602231,0.226866667,0.189333333,0.213500602
0.451495752,0.014057041,0.205001936,0.254666667,0.318697479,0.158398956
0.453956382,0.710190801,0.710287751,0.272,0.3424,0.503133556
0.678744692,0.090500133,0.965466755,0.526,0.525,0.694088532
0.319601415,0.939394941,0.574530849,0.531116667,0.598245166,0.636475083
