D1,D2,D3
0.436,0.529666667,0.558328798
0.331666667,0.394666667,0.395838501
0.7912,0.8908,0.81853157
0.882,0.9,0.859764973
0.706,0.784333333,0.785262354
0.992,0.998,0.902586642
0.824,0.952,0.783277892
0.388666667,0.472450575,0.643575309
0.983,0.991215802,0.866150496
0.40188254,0.320166667,0.630576178
0.526,0.581,0.575350132
0.753166667,0.849212121,0.734647365
0.386,0.327,0.227768766
0.4648,0.294687662,0.749857042
0.186,0.144,0.203632962
0.661666667,0.717,0.580640578
0.711,0.878,0.787347568
0.794,0.86775,0.80801876
0.395,0.09,0.725695489
0.589516667,0.576833056,0.638844383
0.152,0.117,0.163621809
0.372,0.541,0.141249208
0.22825,0.122809091,0.16197545
0.466,0.593455556,0.320560844
0.369333333,0.414,0.288970882
0.97,0.97,0.855759908
0.433709524,0.513833333,0.308225631
0.250277778,0.1617,0.279108243
0.1825,0.154,0.141077601
0.966,0.986151515,0.87449571
0.901736905,0.970940981,0.764236076
0.955,0.976352778,0.865161588
0.441333333,0.379,0.227572981
0.9,0.983555556,0.846484718
0.634711111,0.7784,0.706508234
0.325333333,0.363466667,0.271391015
0.91,0.986,0.880071379
0.492,0.594,0.409775569
0.800666667,0.845,0.837031398
0.55,0.602666667,0.716959537
0.904,0.82,0.869008481
0.234285714,0.1727,0.227854015
0.794,0.961,0.795699503
0.071,0.026324731,0.121408277
0.936833333,0.8948,0.886309929
0.563952381,0.592942857,0.554033688
0.916,0.994,0.878192331
0.252,0.088,0.453651573
0.812,0.936,0.818152533
0.846,0.945214286,0.833285708
0.226,0.140666667,0.28716375
0.3,0.344,0.272782412
0.626,0.696,0.832466545
0.600666667,0.536,0.532612682
0.43,0.446,0.419616877
0.628,0.567,0.524254881
0.9952,0.994059602,0.890598948
0.5375,0.555333333,0.731778739
0.369,0.438,0.370112376
0.972,1,0.875912999
0.9,0.98,0.832602526
0.72,0.7475,0.748106542
0.102,0.056,0.199408571
0.906,0.925,0.879577371
0.528333333,0.225,0.43568627
0.281166667,0.156,0.214408307
0.9792,0.987538967,0.890598948
0.705333333,0.890796078,0.762617531
0.818,0.82,0.845154983
0.282,0.304,0.230080886
0.079,0.092,0.163181891
0.264,0.3078,0.138097048
0.540171429,0.589823337,0.681587865
0.8972,0.8653,0.838064213
0.432,0.381,0.436449321
0.784333333,0.852,0.711608855
0.444,0.452,0.658076232
0.109076923,0.058666667,0.200091256
0.797357143,0.796260183,0.879158643
0.706,0.635,0.833715071
0.926,0.886630952,0.873932833
0.974,0.978905563,0.858841747
0.382,0.28,0.694437026
0.94,0.92611086,0.894326831
0.424333333,0.503,0.478609495
0.456,0.496,0.423982406
0.802,0.747,0.903320215
0.266,0.0987,0.351917503
0.064,0.024,0.156121738
0.028,0.002,0.105193789
0.504,0.295,0.653959551
0.868,0.92,0.80560807
0.426,0.285,0.241414211
0.212988095,0.2137,0.179230772
0.073,0.006919048,0.139083404
0.684,0.742,0.801500024
0.474,0.418,0.320027142
0.337333333,0.293333333,0.30056083
0.37075,0.344316667,0.229632724
0.231,0.189090909,0.119129254
0.688,0.56,0.761389257
0.754,0.839,0.855923632
0.802,0.852,0.804823294
0.431,0.35675,0.252567387
0.321922944,0.284509524,0.252043446
0.285177922,0.288649267,0.566898191
0.6355,0.602,0.765649108
0.0988,0.046,0.24053924
0.916,0.938,0.826010337
0.6795,0.786555556,0.842593279
0.366,0.394666667,0.226293782
0.897,0.9441,0.825352785
0.742166533,0.868306022,0.796449216
0.855333333,0.934,0.814546334
0.748,0.958,0.665464557
0.559,0.644,0.397872568
0.353,0.313366667,0.287035275
0.904,0.944,0.778798061
0.496,0.358,0.263007472
0.797366667,0.8916,0.464041126
0.127333333,0.036833333,0.201301796
0.06,0.017483333,0.235837276
0.372,0.357,0.27188924
0.074944444,0.032285714,0.118118663
0.094,0.054,0.112575404
0.8125,0.758,0.792278234
0.467,0.578,0.546631316
0.394,0.434,0.39034536
0.716666667,0.649555556,0.826405972
0.78,0.776,0.773808948
0.307,0.322,0.202980994
0.427,0.582333333,0.247506056
0.332666667,0.223,0.21220123
0.502,0.50275,0.212304106
0.4955,0.468,0.229397781
0.899,0.849,0.876096378
0.062,0.01,0.158024565
0.854166667,0.803804762,0.746327118
0.446,0.3005,0.453638032
0.759,0.758075,0.858662144
0.634833333,0.834,0.815732457
0.7595,0.794,0.744882245
0.9685,0.992951574,0.845918995
0.328,0.3,0.404911918
0.2994,0.272,0.280709107
0.276,0.124,0.26153225
0.814,0.821,0.843730566
0.516277778,0.674333333,0.46912375
0.768833333,0.817833333,0.653767462
0.356,0.374333333,0.3248232
0.276666667,0.322,0.249169803
0.102,0.11,0.147124086
0.908,0.946,0.878226874
0.287366667,0.392566667,0.16872471
0.7376,0.777333333,0.834882747
0.426,0.338,0.459904454
0.808,0.784,0.883122126
0.798333333,0.8488,0.70717355
0.536,0.3464,0.430359874
0.776,0.868,0.80755343
0.466,0.4,0.54871469
0.854,0.924,0.752675446
0.602,0.5,0.779204286
0.814,0.854166667,0.85223904
0.726,0.86807619,0.349666768
0.14,0.1044,0.166750836
0.693166667,0.683833333,0.847123589
0.375,0.489316667,0.292034653
0.516,0.361,0.239235639
0.2672,0.229,0.164197967
0.274,0.307066667,0.257073751
0.558,0.394,0.830583106
0.378,0.517,0.70223025
0.876,0.869,0.859230046
0.942,0.968,0.825506152
0.487533333,0.523833333,0.358049407
0.563395238,0.30625938,0.749442377
0.32,0.216,0.313339104
0.584,0.5795,0.677337014
0.325,0.167,0.625657676
0.202,0.106,0.11970822
0.08,0.0305,0.099170257
0.802,0.926,0.772792429
0.296666667,0.078666667,0.432847989
0.526,0.454,0.490104645
0.874,0.964,0.831483014
0.874,0.956,0.805994492
0.13025,0.057419048,0.151359203
0.834566667,0.869,0.846730222
0.444,0.427333333,0.675196712
0.448,0.395333333,0.355997083
0.882,0.962,0.882019971
0.903,0.934,0.871377547
0.93,0.842716667,0.886919899
0.096,0.058222222,0.139779594
0.302,0.354,0.175462217
0.41,0.442,0.190937857
0.1689,0.085972763,0.204222593
0.428416667,0.571533333,0.648336302
0.853428571,0.933747368,0.792964948
0.7236,0.7,0.373282725
0.474,0.468,0.290097946
0.976,0.984,0.902779255
0.8205,0.873,0.860783062
0.912,0.891,0.854244898
0.568,0.492,0.293633747
0.8695,0.9572,0.797141008
0.79955,0.885070346,0.779352292
0.696926252,0.721735974,0.733665663
0.4226,0.444,0.644587933
0.684666667,0.677833333,0.604944907
0.236,0.2315,0.185552287
0.385666667,0.483,0.388191307
0.984,1,0.865167279
0.902,0.791561404,0.800419891
0.661,0.724,0.83846549
0.231666667,0.167,0.201539437
0.83,0.771,0.847460604
0.446,0.48,0.587776832
0.768133333,0.8275,0.754087829
0.908,0.96,0.828045418
0.8775,0.937833333,0.869515535
0.26545,0.178089744,0.319030601
0.9,0.944666667,0.814591158
0.91,0.944371429,0.824567386
0.839333333,0.903127778,0.802722218
0.644,0.367,0.797964245
0.996,1,0.889359016
0.916,0.976,0.858942922
0.495066667,0.737833333,0.338642629
0.856,0.864,0.857362821
0.58,0.588333333,0.676419812
0.591133333,0.473333333,0.295213701
0.4665,0.3685,0.300515802
0.813,0.711666667,0.867814608
0.792133333,0.785954762,0.838696011
0.316,0.354,0.636393192
0.2564,0.2394,0.232158842
0.302666667,0.325833333,0.131231357
0.296,0.367,0.596584129
0.512,0.557,0.676289699
0.562380952,0.576956763,0.61193134
0.110277778,0.089066667,0.125974746
0.23,0.2665,0.233661304
0.5165,0.558,0.775030182
0.966,0.962,0.882732608
0.460666667,0.406,0.370214247
0.378866667,0.4566337,0.689996772
0.926,0.968,0.826356586
0.655366667,0.7405,0.705723355
0.279393939,0.218701378,0.160585024
0.859,0.834,0.886254983
0.93,0.893333333,0.912014291
0.7,0.87,0.696004123
0.864,0.904,0.808139578
0.436333333,0.512083333,0.248474954
0.188,0.076,0.175588442
0.760133333,0.876111111,0.830402689
0.328,0.331,0.291939669
0.526,0.6035,0.368178275
0.2284,0.121712121,0.266995191
0.844,0.911166667,0.848317844
0.636,0.679,0.651176448
0.890666667,0.898,0.877852183
0.487,0.485533333,0.810778827
0.63,0.567,0.710103044
0.202666667,0.118333333,0.171874091
0.972,0.975277778,0.888097305
0.538,0.526,0.324258888
0.831401587,0.803002431,0.841641561
0.836,0.908,0.764538746
0.846,0.923333333,0.86397562
0.698,0.752333333,0.670508689
0.822,0.788433333,0.81759204
0.580666667,0.5545,0.782052058
0.887,0.95075,0.890246809
0.289590476,0.235986147,0.452708048
0.275924675,0.148477489,0.352994892
0.9705,0.987628391,0.886130836
0.172,0.088,0.197767129
0.553333333,0.594,0.548439374
0.234076923,0.211,0.246216536
0.459,0.493,0.338580456
0.78,0.804,0.823316166
0.082,0.105666667,0.130067102
0.1662,0.099666667,0.120028763
0.804,0.9235,0.734941847
0.465,0.458,0.391338714
0.634333333,0.815,0.688530533
0.020679739,0.020062385,0.09338862
0.147,0.095666667,0.161003313
0.442,0.278,0.43568627
0.979333333,1,0.89559507
0.408,0.356,0.223137201
0.8858,0.936525015,0.748707562
0.932,0.9496,0.89011681
0.264,0.345,0.168720434
0.931,0.993,0.876216763
0.166933333,0.022,0.162732097
0.8294,0.81065,0.837330938
0.486,0.343,0.720547894
0.704,0.837,0.745286539
0.776333333,0.769833333,0.823583108
0.144,0.059,0.226088786
0.26,0.257,0.211391262
0.754088889,0.863,0.398841332
0.882,0.874,0.87278993
0.242,0.256666667,0.175842801
0.7495,0.8706,0.790941707
0.270777778,0.152248485,0.167739266
0.01,0,0.096830003
0.174,0.1415,0.136863037
0.453311616,0.521329883,0.520059713
0.404666667,0.397333333,0.396555247
0.885866667,0.929,0.852649536
0.748,0.741333333,0.802303974
0.762333333,0.890861111,0.745080811
0.560833333,0.472,0.673298244
0.868,0.874,0.885380282
0.27627193,0.189,0.259357739
0.94,0.974,0.862943099
0.721666667,0.640333333,0.807491147
0.869,0.877,0.828685347
0.906,0.96,0.698687512
0.62,0.686,0.55560033
0.191333333,0.126293487,0.199101294
0.242,0.189316667,0.636902366
0.754,0.8,0.370899904
0.812,0.935711779,0.784696508
0.177333333,0.168118998,0.202091033
0.088,0.1,0.103106705
0.8455,0.883777778,0.862834794
0.408666667,0.395166667,0.360297534
0.8385,0.868,0.796147896
0.808,0.948,0.665207502
0.573,0.8,0.613258954
0.37,0.343,0.420184317
0.649666667,0.675380952,0.539438556
0.642,0.726,0.800061285
0.346,0.406,0.265884026
0.934666667,0.918,0.873895392
0.706,0.7509,0.756851222
0.225793506,0.1048114,0.255693003
0.7533,0.694,0.837988174
0.3055,0.297333333,0.158835822
0.812,0.896666667,0.773489274
0.136,0.092,0.173880154
0.178333333,0.096666667,0.186301121
0.408,0.423333333,0.43348353
0.13,0.07,0.170756896
0.888,0.852,0.900791289
0.8588,0.976,0.812885409
0.093166667,0.077233333,0.107331721
0.717333333,0.912666667,0.493865075
0.141,0.136171429,0.202580369
0.626,0.619,0.372546396
0.93,0.98,0.889266518
0.841,0.798,0.864980939
0.8854,0.954866667,0.42062788
0.624,0.715,0.701989498
0.216,0.185,0.240199525
0.667,0.653666667,0.797221601
0.873,0.935,0.787148319
0.686,0.6804,0.68871206
0.758,0.708,0.842833686
0.905,0.982,0.816845602
0.74,0.756,0.829518941
0.718666667,0.816,0.642262337
0.5045,0.6234,0.615134859
0.926380952,0.891,0.814965504
0.248,0.246,0.205305765
0.820883333,0.808257875,0.810170515
0.09,0.057066667,0.408062888
0.597333333,0.569,0.720381349
0.473333333,0.302,0.749940623
0.808,0.858666667,0.835364589
0.144066667,0.085915751,0.139825555
0.782,0.733,0.721086885
0.638,0.342,0.763924997
0.8,0.754,0.856211462
0.282,0.336,0.159455309
0.774,0.761666667,0.797962909
0.388,0.437,0.228286205
0.18,0.117,0.243341384
0.448,0.490285714,0.530452419
0.067666667,0.016285714,0.101484645
0.42,0.384,0.370386669
0.31,0.311,0.224747875
0.688,0.838,0.550505121
0.18315,0.178512583,0.220059313
0.49565,0.46692381,0.520362728
0.804333333,0.91,0.792132483
0.029,0.035761905,0.107179449
0.239,0.137666667,0.330845232
0.428,0.472666667,0.262646465
0.822,0.958,0.739366419
0.4578,0.638057143,0.536119697
0.306,0.303166667,0.232950382
0.8708,0.935,0.867924771
0.755,0.84435,0.845017548
0.26,0.06,0.534445737
0.296,0.2885,0.32561627
0.302,0.095,0.387959468
0.242,0.314,0.310317662
0.45,0.48,0.314299797
0.921,0.924,0.886086348
0.272583333,0.128,0.213471605
0.344,0.355,0.185317072
0.799833333,0.868,0.779699071
0.784,0.9135,0.801328454
0.892,0.92,0.858325491
0.516333333,0.569,0.664621648
0.244833333,0.166057143,0.248154238
0.112230159,0.111181818,0.125538683
0.952,0.986,0.889528188
0.529214286,0.27352381,0.769709815
0.342,0.3885,0.341594434
0.1395,0.028704762,0.17119362
0.505666667,0.5946,0.650156779
0.705333333,0.873428571,0.750935976
0.4875,0.39,0.654089753
0.872,0.958,0.822126014
0.6,0.4756,0.667578212
0.844,0.962,0.848905104
0.747,0.76352,0.816147614
0.311,0.18,0.401562503
0.275291667,0.306351099,0.51785601
0.98,0.994,0.843017045
0.919333333,0.978,0.853355632
0.282333333,0.188,0.312209036
0.86,0.946,0.746050008
0.064,0.057,0.117729314
0.973333333,0.999035073,0.872158483
0.056,0.031117647,0.102120535
0.802666667,0.846804884,0.814864336
0.156,0.100666667,0.20084247
0.9476,0.969,0.866672257
0.416,0.438333333,0.330480486
0.431,0.461547619,0.315119944
0.354,0.3705,0.430262749
0.45,0.543333333,0.734636048
0.968933333,0.992,0.873093458
0.693,0.884,0.751788523
0.841,0.9172,0.815249643
0.3784,0.384333333,0.35930895
0.454666667,0.264,0.224207953
0.634,0.656,0.681490302
0.494666667,0.438,0.62963713
0.805684211,0.900248062,0.796056936
0.897,0.805465801,0.878377454
0.395333333,0.410333333,0.283379705
0.946,0.922166667,0.872328409
0.927261905,0.9669,0.841108738
0.896,0.972,0.78405843
0.072,0.017,0.128543068
0.722333333,0.732525641,0.73971579
0.309638889,0.227642241,0.202089057
0.166,0.18,0.125995852
0.731352381,0.764129798,0.577275176
0.368,0.269,0.389323713
0.544,0.6525,0.697380828
0.649839394,0.59,0.806178031
0.29,0.202,0.216281092
0.157,0.123,0.187675762
0.324888889,0.383424176,0.580369526
0.468666667,0.310233333,0.718869132
0.628,0.765,0.768834488
0.289,0.174,0.260990374
0.667833333,0.77647619,0.591331921
0.968,0.978,0.910721438
0.244,0.124,0.231824742
0.318,0.351,0.127967719
0.568,0.556771429,0.705380608
0.76,0.748,0.547890445
0.237,0.099,0.333980263
0.788,0.828,0.850178369
0.589,0.594,0.748299593
0.801125,0.915214286,0.837511156
0.793333333,0.78,0.852674401
0.384666667,0.4455,0.259057688
0.212,0.174,0.180878579
0.769,0.822,0.794692009
0.238,0.261,0.109443715
0.076,0.028,0.104033757
0.215566667,0.018866667,0.537411517
0.847,0.833,0.855324611
0.558,0.695,0.583379305
0.37,0.28,0.348409182
0.931,0.9258,0.883786428
0.571333333,0.495333333,0.774864733
0.054,0.04,0.163921974
0.41,0.436,0.2199629
0.31,0.365,0.217822598
0.896,0.928,0.862329347
0.74,0.761,0.808127974
0.266333333,0.282,0.123933381
0.746,0.91,0.751445505
0.914,0.976,0.838851478
0.3,0.322,0.214175348
0.856361905,0.810233333,0.843618772
0.332,0.326666667,0.21616045
0.12,0.174,0.151277957
0.406916667,0.388062121,0.202463958
0.287,0.396166667,0.351392643
0.77,0.785,0.771276112
0.274,0.318,0.17602677
0.48,0.491333333,0.574471623
0.968,0.955998918,0.888433268
0.078,0.042,0.164733713
0.3165,0.271,0.278366697
0.868,0.9245,0.847979533
0.367,0.324,0.278119024
0.6095,0.892,0.68683406
0.16,0.122,0.191450735
0.092,0.029363636,0.153145746
0.769717949,0.855496581,0.830823556
0.424333333,0.573666667,0.587838576
0.816484848,0.825375,0.793366335
0.8715,0.93082601,0.875696827
0.8348,0.727566667,0.832232551
0.364,0.35,0.55921142
0.378,0.342,0.303726062
0.24,0.217,0.303588145
0.562276553,0.603566667,0.319205522
0.542,0.599416667,0.661243074
0.3926,0.4752,0.326152511
0.662,0.733,0.782795917
0.174,0.185,0.103629912
0.065,0.054,0.142329017
0.72,0.637333333,0.606414673
0.739,0.886,0.762122416
0.808,0.898,0.682394345
0.97,0.994,0.886598198
0.896,0.943,0.821212661
0.828,0.668,0.868597046
0.833714286,0.937,0.44483449
0.599,0.629,0.806411129
0.89,0.851,0.824752404
0.99203663,0.997485776,0.875897634
0.468,0.3815,0.661555109
0.440333333,0.405666667,0.562082547
0.675071429,0.846922905,0.663277885
0.388,0.443,0.235971799
0.648278571,0.603131369,0.409947382
0.3248,0.403,0.738295152
0.381785354,0.364483572,0.327577916
0.1675,0.075733333,0.239566165
0.136,0.048,0.26263086
0.6875,0.714,0.765103236
0.6755,0.6713,0.389304062
0.298364286,0.311514192,0.387280957
0.454333333,0.335377778,0.553248192
0.935678571,0.905931746,0.839136061
0.704,0.699333333,0.842945831
0.021816667,0.019511111,0.096708076
0.427,0.413,0.213075688
0.946,0.968,0.8713644
0.438,0.500344444,0.428681272
0.628,0.7315,0.722281605
0.506190476,0.606133333,0.289611182
0.473633333,0.466904762,0.34167441
0.212,0.0688,0.233035929
0.892,0.88,0.825774786
0.369,0.467,0.18846585
0.381,0.41,0.312371912
0.884,0.964,0.853938576
0.3205,0.3376,0.677489711
0.908,0.813333333,0.860302148
0.846,0.9465,0.821210147
0.812,0.951333333,0.750861799
0.736,0.877333333,0.589819385
0.604,0.643333333,0.778863265
0.863809524,0.943833333,0.812867602
0.079,0.027,0.158318092
0.182,0.082,0.175277399
0.7438,0.708,0.71451758
0.22609768,0.106666667,0.143113556
0.486333333,0.426,0.401125132
0.1575,0.049833333,0.193172606
0.36,0.237,0.674461781
0.436,0.64,0.479181445
0.672,0.622166667,0.842305436
0.408,0.457377778,0.35042089
0.809666667,0.855388844,0.754183271
0.372333333,0.317,0.428193647
0.762,0.908,0.831931616
0.388444444,0.372333333,0.395315528
0.5805,0.553,0.766953206
0.446,0.4415,0.310829841
0.3885,0.362,0.177756333
0.971,0.974319919,0.89133827
0.085,0.075470588,0.153825197
0.946,0.978,0.886846296
0.6605,0.593497475,0.628680478
0.892,0.887666667,0.880774572
0.946,0.92,0.883361124
0.498,0.727,0.377814148
0.85,0.839984848,0.840920822
0.33,0.267,0.431683598
0.458,0.404,0.561746423
0.938,1,0.848283257
0.802,0.904,0.75020386
0.594,0.6526,0.633161301
0.6996,0.79,0.778875786
0.4,0.386,0.30701522
0.318,0.125666667,0.241170689
0.757,0.803,0.776110348
0.8296,0.934204545,0.777086136
0.264,0.43,0.118375009
0.068,0.044,0.10700131
0.174666667,0.124,0.110277965
0.285,0.116679144,0.242479712
0.549333333,0.501333333,0.599830272
0.47,0.561,0.540568402
0.282,0.392,0.436981851
0.112,0.149428571,0.114509043
0.064333333,0.031166667,0.158655103
0.368,0.150666667,0.237148722
0.142666667,0.058,0.138471755
0.462,0.493,0.367562576
0.433575,0.2835,0.27252806
0.504266667,0.535333333,0.257906032
0.374503675,0.332234211,0.307259706
0.696,0.342,0.760352196
0.6998,0.617833333,0.801790494
0.699,0.877,0.760735575
0.314,0.306,0.225698385
0.688,0.604333333,0.758505143
0.586,0.576777778,0.708999999
0.6495,0.783,0.734550419
0.474,0.451272727,0.401718983
0.972,0.9581,0.911567743
0.769,0.7976,0.815854495
0.876,0.93,0.769056588
0.254,0.182333333,0.414752029
0.552,0.534666667,0.714812223
0.835333333,0.715333333,0.854282123
0.24,0.266,0.322299141
0.864,0.713,0.895242515
0.896,0.964,0.88411422
0.550166667,0.531,0.72370751
0.948,0.965,0.875544254
0.535,0.715666667,0.436060273
0.186666667,0.188333333,0.208420397
0.294,0.354,0.227304871
0.238266667,0.14769127,0.151869772
0.694333333,0.630955556,0.814087324
0.803,0.789666667,0.896441565
0.623,0.611928571,0.402387156
0.132,0.203333333,0.114101543
0.26,0.284666667,0.180434405
0.957333333,0.948,0.891251733
0.636,0.606,0.721450791
0.917333333,0.905333333,0.858285844
0.711,0.6926,0.689596547
0.25,0.229,0.341006243
0.514,0.747761905,0.555463777
0.708333333,0.898797619,0.660133114
0.572,0.598,0.521613761
0.322,0.172,0.620033554
0.666993939,0.723776167,0.652988367
0.484,0.566,0.55173635
0.478,0.456,0.376846092
0.7725,0.73,0.804666097
0.45047619,0.504,0.703118152
0.888666667,0.98,0.835612784
0.92,0.964433333,0.829695851
0.044,0.016,0.142159035
0.752,0.833,0.827868763
0.3055,0.331666667,0.161190401
0.821,0.736166667,0.787072365
0.548,0.541333333,0.785956704
0.886,0.952,0.871581206
0.937333333,0.986,0.857099356
0.414,0.305,0.700655223
0.285428571,0.266133333,0.185306793
0.573180556,0.681,0.769828137
0.37,0.218666667,0.670262241
0.57,0.554,0.46853992
0.968,0.998,0.85338406
0.548,0.439333333,0.487880848
0.946,0.977,0.881738437
0.926,0.984,0.854875658
0.97,0.966,0.860987788
0.8122,0.712,0.757283295
0.31402381,0.214095238,0.212508081
0.936,0.952,0.851320994
0.774,0.819111111,0.856142211
0.736333333,0.787666667,0.829417949
0.51,0.486,0.485978703
0.424,0.501,0.389567244
0.808,0.874952381,0.80512851
0.768666667,0.902,0.750682516
0.72,0.89,0.635862301
0.405666667,0.654,0.520257058
0.32,0.334,0.255230442
0.904218182,0.926141938,0.764517355
0.579333333,0.612333333,0.74716352
0.246,0.180444444,0.1924479
0.422,0.388,0.561866053
0.256,0.198,0.317294108
0.354,0.36,0.201460672
0.506,0.754,0.292979468
0.584,0.674,0.411597688
0.074,0.064,0.170290447
0.163,0.158,0.207296684
0.18,0.152,0.141725768
0.282,0.306692982,0.174040816
0.041733333,0.023666667,0.148666329
0.7845,0.792333333,0.861496087
0.453333333,0.608425397,0.701365758
0.026,0.008285714,0.10465015
0.863,0.949,0.861234995
0.31,0.357333333,0.322164417
0.196,0.098,0.211165764
0.519583333,0.355275901,0.798265011
0.705,0.716,0.732892663
0.666066667,0.672666667,0.717560919
0.885677778,0.932270564,0.85088247
0.272,0.266,0.217026137
0.555260606,0.778492857,0.70929735
0.6805,0.733866667,0.853411768
0.535190045,0.585888034,0.490887555
0.944952564,0.893740476,0.810569208
0.086083333,0.091784314,0.145187933
0.721761905,0.682066667,0.815375824
0.446,0.483333333,0.583631947
0.907266667,0.966492713,0.821694565
0.242,0.15,0.270392761
0.962,0.984666667,0.8740786
0.824,0.954,0.833408224
0.726,0.882,0.762654829
0.3607,0.278809524,0.31486953
0.894,0.942,0.898970345
0.676,0.696,0.471325603
0.012,0.008,0.09713796
0.474,0.39,0.652841086
0.817,0.704533333,0.857380575
0.236888889,0.144,0.260250638
0.58,0.806933333,0.808084133
0.290857143,0.23,0.188341019
0.99,0.988,0.861778118
0.35,0.37,0.588430524
0.794457143,0.91,0.772823035
0.348,0.152,0.242579741
0.393338095,0.533157143,0.269580133
0.336,0.368,0.298679229
0.927,0.946666667,0.867267289
0.9436,0.979,0.87057464
0.514,0.261666667,0.674951552
0.962,0.982,0.888023444
0.478,0.456,0.307475282
0.930325975,0.941710831,0.7773585
0.496,0.516,0.327544615
0.488,0.454,0.597375788
0.096666667,0.082,0.102177714
0.646,0.732,0.831065104
0.372,0.257333333,0.601371622
0.346,0.400333333,0.146816693
0.496,0.690333333,0.607557586
0.342266667,0.338033333,0.378113858
0.422,0.414333333,0.779737766
0.7002,0.741676684,0.812757803
0.247466667,0.227783333,0.205268583
0.416,0.419,0.408622013
0.7381,0.878,0.811938489
0.655466667,0.732655556,0.747432851
0.368,0.121,0.421854916
0.680333333,0.694,0.800009631
0.329166667,0.262454545,0.264354309
0.688,0.5523,0.658547459
0.93,0.976,0.897127191
0.196,0.146633333,0.242524795
0.342,0.339,0.22919902
0.9735,0.988,0.891357225
0.564,0.832,0.45634986
0.788,0.698,0.87001454
0.656,0.823,0.604522314
0.812,0.882,0.723992593
0.711333333,0.646647489,0.733941766
0.864,0.91,0.835446651
0.95,0.956,0.883529655
0.344,0.305333333,0.247338666
0.82,0.863,0.67188935
0.139333333,0.109,0.190413878
0.618,0.478,0.496333753
0.146666667,0.118702597,0.132859086
0.7736,0.647,0.511486754
0.404666667,0.543,0.37262342
0.45935,0.596527778,0.391645054
0.9,0.876,0.884531319
0.884,0.9025,0.873298596
0.54925,0.764711765,0.62816786
0.374666667,0.240466667,0.15740147
0.15,0.188,0.157134558
0.142,0.069,0.310143833
0.196,0.105285714,0.139213225
0.354333333,0.442975275,0.244098036
0.678,0.651,0.628057882
0.654,0.7125,0.741359882
0.926,0.95,0.83833579
0.484166667,0.421404762,0.511231816
0.2515,0.186,0.291294072
0.961,0.982416667,0.865254583
0.454,0.403,0.243439074
0.962,0.94,0.895988996
0.232666667,0.147666667,0.219517258
0.194285053,0.257147686,0.154312983
0.928,0.971,0.885870009
0.548,0.534,0.625438579
0.912,0.888,0.858435794
0.303333333,0.286666667,0.229204452
0.26,0.402,0.274744174
0.645,0.643,0.718669664
0.81,0.822,0.813646615
0.4,0.356507937,0.25974254
0.4305,0.464333333,0.738452098
0.303733333,0.150466667,0.459548414
0.336,0.390666667,0.273886561
0.985111111,0.991300671,0.8870147
0.456,0.416,0.244188183
0.17,0.2052,0.137153843
0.526,0.561,0.805275704
0.503,0.375,0.361113268
0.98,0.997777778,0.861980175
0.6266,0.7975,0.773378634
0.122333333,0.07743956,0.098780278
0.795833333,0.854333333,0.758418128
0.421166667,0.558333333,0.518315404
0.704,0.575666667,0.763491798
0.4015,0.296,0.649725932
0.228046032,0.117772269,0.547910659
0.757,0.868,0.787527954
0.919333333,0.963666667,0.831969671
0.91,0.954,0.85654364
0.681666667,0.7,0.85034749
0.898,0.908,0.841344455
0.55,0.553,0.397063829
0.973333333,0.98,0.897599887
0.603424242,0.757297619,0.764241517
0.276,0.342,0.346082484
0.144,0.094,0.164732282
0.468,0.444,0.27924955
0.159678788,0.142794872,0.213468787
0.695895238,0.777484416,0.647986854
0.614333333,0.557,0.596442522
0.228,0.208,0.141254009
0.52,0.581666667,0.323315035
0.242,0.071666667,0.618648815
0.882,0.965333333,0.838922347
0.366,0.313,0.202568573
0.7408,0.880542857,0.392571494
0.797333333,0.623333333,0.657364353
0.356666667,0.352333333,0.1911111
0.205433333,0.200838889,0.176370044
0.408,0.279333333,0.326695728
0.902,0.982,0.853836204
0.364666667,0.281733333,0.259041443
0.831,0.712666667,0.882818387
0.866,0.959,0.72626557
0.635846154,0.682,0.589324609
0.694,0.73,0.854603531
0.2725,0.316,0.221031289
0.676,0.657,0.524606709
0.9012,0.974,0.835364374
0.2976,0.251333333,0.255982761
0.592333333,0.608612554,0.676516136
0.078,0.143,0.105900538
0.2535,0.244,0.171325056
0.434,0.390333333,0.22055444
0.31,0.302,0.198590722
0.812,0.924,0.79013555
0.5402,0.562333333,0.829575481
0.583180952,0.328730952,0.796192154
0.471,0.43,0.494613425
0.542333333,0.756066667,0.73091748
0.784333333,0.925,0.756921578
0.482666667,0.455333333,0.34822625
0.21,0.24,0.240878538
0.344,0.349,0.391203671
0.365,0.517666667,0.211257027
0.842,0.833714286,0.796058902
0.84825,0.727345345,0.854944186
0.26,0.082,0.323974666
0.8441,0.91,0.809524776
0.98,0.998,0.887985324
0.729685061,0.834941991,0.747914786
0.6604,0.645246465,0.613160407
0.188,0.026,0.256749758
0.569,0.549666667,0.487282369
0.9,0.9085,0.846950415
0.074,0.038,0.169101186
0.629013441,0.654908571,0.591467431
0.46,0.441,0.341311302
0.609,0.692,0.727854735
0.038,0.016095238,0.113645032
0.864,0.934,0.822260388
0.666,0.546,0.694557354
0.66,0.610666667,0.633199948
0.469333333,0.482,0.728415791
0.085666667,0.041733333,0.145834286
0.718,0.864933333,0.85340977
